type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_5,0.87,200,337,false,1775452171774553900,
read,key_9,0.51,200,319,false,1775452171775426300,
write,key_0,1209.55,201,350,false,1775452171763416500,
write,key_2,1215.02,201,363,false,1775452171757940900,
write,key_3,1210.60,201,324,false,1775452171762366400,
write,key_8,1215.02,201,339,false,1775452171757940900,
write,key_1,1212.66,201,334,false,1775452171760299500,
write,key_9,1210.60,201,319,false,1775452171762366400,
read,key_4,1.31,200,369,false,1775452172973072700,
read,key_0,1.31,200,351,false,1775452172973072700,
read,key_1,1.31,200,334,false,1775452172973072700,
read,key_8,1.62,200,340,false,1775452172974384600,
write,key_0,1210.19,201,351,false,1775452171772301300,
write,key_2,1219.08,201,364,false,1775452171763416500,
write,key_3,1219.08,201,325,false,1775452171763416500,
write,key_7,1208.56,201,330,false,1775452171775932000,
read,key_1,1.02,200,334,false,1775452172984606300,
read,key_4,1.04,200,369,false,1775452172985627700,
read,key_1,0.87,200,334,false,1775452172986667500,
read,key_0,1.07,200,351,false,1775452172987536800,
